
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.01773079,0.02658077,1.054383,-0.0371578,-0.07526781,1.56917,1.5625E-06,1.0625E-06,6.5625E-06,1.444109,0.9631051,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01431282,0.02236934,1.053589,-0.04096878,-0.0295361,1.508194,1.0625E-06,6.25E-08,1.60625E-05,1.216296,0.7781299,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02609261,0.02377315,1.054505,-0.1514871,0.008573659,1.416731,1.5625E-06,6.25E-08,6.6875E-06,1.291479,1.417075,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01126107,0.02230831,1.040406,-0.07907854,0.09241512,1.447219,1.0625E-06,1.0625E-06,6.3125E-06,1.228344,0.6199872,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02560433,0.02432247,1.039063,-0.07907854,0.1267139,1.515816,6.25E-08,6.25E-08,7.1875E-06,1.34094,1.411196,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02340706,0.02682491,1.051331,-0.166731,0.11147,1.3367,1.5625E-06,1.0625E-06,7.1875E-06,1.461596,1.27502,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03799446,0.02243038,1.053284,-0.02572488,-0.2924934,1.424353,6.25E-08,6.25E-08,6.9375E-06,1.219967,2.065432,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02145394,0.02841182,1.052124,0.02762878,-0.8069751,1.512005,6.25E-08,5.625E-07,6.5625E-06,1.546853,1.167735,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02157601,0.02432247,1.05304,-0.1057554,-0.8184081,1.458652,6.25E-08,1.5625E-06,7.3125E-06,1.323148,1.173471,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02249154,0.02371212,1.053406,-0.05621268,0.115281,1.512005,6.25E-08,1.5625E-06,1.61875E-05,1.289507,1.222841,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03878792,0.02359005,1.053589,-0.06002366,-0.1438654,1.45103,1.5625E-06,1.0625E-06,7.5625E-06,1.282648,2.107866,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02499398,0.02822872,1.039185,-0.1286212,0.115281,1.550115,6.25E-08,6.25E-08,1.63125E-05,1.556017,1.377277,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.001068195,0.02450557,1.051636,-0.1438651,0.05430537,1.393865,6.25E-08,1.5625E-06,6.6875E-06,1.334884,0.05818216,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01663216,0.02139278,1.053162,0.03525073,-0.1895971,1.41292,1.0625E-06,6.25E-08,7.4375E-06,1.163684,0.9045873,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02169808,0.01339718,1.050965,-0.1171883,-0.7421885,1.49295,1.5625E-06,1.5625E-06,1.64375E-05,0.7303387,1.182657,0,1,1,0,0,0,0,0,0,0,0,0,0,0
