Ground Station GUI Log Data
Thursday, March 23, 2017 3:33:36 PM:
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.03753662,0.03918457,0.9888916,0,0.1219512,0.06097561,1.0625E-06,1.60625E-05,6.3125E-06,-3.210664,1.918713,274.3667,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03656006,0.05255127,0.9786987,-0.06097561,0.1829268,-0.06097561,1.5625E-06,1.70625E-05,6.0625E-06,-3.065812,2.016136,313.0965,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02368164,0.05236816,0.9770508,0,0.06097561,0.06097561,1.0625E-06,1.70625E-05,6.0625E-06,-3.10882,2.120449,275.244,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0256958,0.04211426,0.9910889,-0.06097561,0.06097561,0,1.5625E-06,1.75625E-05,5.8125E-06,-2.844378,1.971307,271.4807,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02789307,0.05151367,0.9905396,0,0,0,1.0625E-06,1.60625E-05,6.0625E-06,-3.12071,1.407006,273.316,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02618408,0.05352783,0.9779663,-0.06097561,-0.06097561,0,1.5625E-06,1.65625E-05,6.3125E-06,-3.015374,1.516418,275.0205,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02728271,0.05358887,0.9906616,0,0.1219512,-0.06097561,6.25E-08,1.70625E-05,4.9375E-06,-3.067801,1.467151,272.5846,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02459717,0.05126953,0.9805298,-0.06097561,0.06097561,0,1.5625E-06,1.60625E-05,6.0625E-06,-3.141186,1.484378,275.1609,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03894043,0.05004883,0.979187,-0.06097561,0.1219512,0.06097561,1.5625E-06,1.65625E-05,5.9375E-06,-3.057632,1.327436,274.2055,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02575684,0.05249023,0.9781494,-0.06097561,0.1219512,0.06097561,6.25E-08,1.60625E-05,5.0625E-06,-2.321115,1.283117,272.4603,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0368042,0.05108643,0.9776001,-0.06097561,0.06097561,-0.06097561,6.25E-08,1.70625E-05,7.4375E-06,-2.359858,1.509574,271.7899,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03552246,0.05255127,0.9778442,-0.06097561,0.1219512,0.06097561,6.25E-08,1.65625E-05,4.8125E-06,-2.33871,1.709179,276.1971,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03430176,0.05218506,0.9769287,-0.1219512,0.06097561,0.06097561,1.5625E-06,1.65625E-05,5.9375E-06,-3.139547,1.465107,272.4818,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03894043,0.05096436,0.9800415,-0.1219512,0,0,1.0625E-06,1.65625E-05,6.5625E-06,-3.0525,1.686923,273.9045,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02404785,0.05456543,0.9910889,-0.1219512,0,0,1.0625E-06,1.60625E-05,5.8125E-06,-2.993174,1.874624,273.6588,1,1,0,0,0,0,0,0,0,0,0,0,0
