Ground Station GUI Log Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday, April 12, 2017 3:14:45 PM:,,,,,,,,,,,,,,,,,,,,,,,,,,,
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.01406868,0.01400753,1.049683,-0.09051146,-0.02572512,1.348133,6.25E-08,5.63E-07,1.62E-05,0.76454,0.7678093,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01828011,0.02804561,1.053406,0.03525073,-0.01810317,1.504383,1.56E-06,6.25E-08,6.06E-06,1.525068,0.9938211,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01278695,0.01358028,1.054016,-0.01810293,-0.02191415,1.508194,1.06E-06,5.63E-07,7.19E-06,0.7381762,0.6949998,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01174935,0.02731319,1.054383,-0.09813341,-0.03334707,1.367188,1.06E-06,1.56E-06,6.56E-06,1.483883,0.638226,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01229866,0.01370235,1.053772,-0.1095663,-0.04478,1.485328,1.06E-06,1.06E-06,6.31E-06,0.7449833,0.668617,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01095589,0.02780147,1.050293,-0.06764561,-0.03334707,1.500572,1.56E-06,5.63E-07,5.56E-06,1.516277,0.5974367,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02401741,0.025238,1.039307,-0.1057554,0.01238463,1.489139,1.56E-06,6.25E-08,7.94E-06,1.391068,1.323426,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0245057,0.02474971,1.054322,-0.04477976,-0.03334707,1.473895,5.63E-07,1.06E-06,6.94E-06,1.344745,1.331125,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01309212,0.02359005,1.04065,-0.07145659,0.09241512,1.454841,1.06E-06,1.06E-06,7.81E-06,1.298591,0.720599,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02517708,0.02493282,1.041077,-0.04477976,0.000951707,1.428164,1.06E-06,1.56E-06,7.44E-06,1.371918,1.384956,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0166932,0.02725216,1.04242,-0.06764561,-0.03715805,1.519627,5.63E-07,1.06E-06,7.56E-06,1.497552,0.9171367,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01382454,0.02291866,1.039246,-0.09432244,-0.006670244,1.443408,1.56E-06,1.06E-06,7.31E-06,1.263348,0.7619456,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01260384,0.02609249,1.054444,-0.1400542,0.008573659,1.470084,5.63E-07,1.06E-06,6.06E-06,1.41751,0.6846183,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01443489,0.01315304,1.051331,-0.1552981,-0.1133776,1.435786,1.06E-06,1.61E-05,6.44E-06,0.7167811,0.7865668,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01327523,0.01351925,1.050354,-0.06383464,0.05811634,1.508194,1.56E-06,1.56E-06,7.69E-06,0.7374207,0.7240519,0,1,1,0,0,0,0,0,0,0,0,0,0,0
